,p_nom_max,weight,p_nom,capital_cost,carrier,efficiency,co2_fac,p_nom_extendable,bus,marginal_cost,control,p_nom_opt,type,p_nom_min,p_min_pu,p_max_pu,p_set,q_set,sign,build_year,lifetime,committable,start_up_cost,shut_down_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,index,old_index,country,bidding_zone
3225,8610.164628,601.9720985,0.0,55064.07142,solar,1.0,0.0,True,NO3 8,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,427,NO3 8,NO,NO5
3226,21678.41991,3737.030046,0.0,109295.5693,onwind,1.0,0.0,True,NO3 9,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,428,NO3 9,NO,NO3
3227,4880.176939,368.9467749,0.0,55064.07142,solar,1.0,0.0,True,NO3 9,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,428,NO3 9,NO,NO3
3228,9984.320006,2278.650086,0.0,109295.5693,onwind,1.0,0.0,True,PL0 0,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,429,PL0 0,PL,PL
3229,6733.904908,607.4769701,0.0,55064.07142,solar,1.0,0.0,True,PL0 0,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,429,PL0 0,PL,PL
3230,7935.907506,2217.135138,0.0,109295.5693,onwind,1.0,0.0,True,PL0 1,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,430,PL0 1,PL,PL
3231,2545.5432,231.3802968,0.0,55064.07142,solar,1.0,0.0,True,PL0 1,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,430,PL0 1,PL,PL
3232,9258.69737,2168.218363,0.0,109295.5693,onwind,1.0,0.0,True,PL0 10,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,431,PL0 10,PL,PL
3233,4855.727711,442.2619794,0.0,55064.07142,solar,1.0,0.0,True,PL0 10,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,431,PL0 10,PL,PL
3234,inf,0.0,188.0,0.0,CCGT,0.5,0.2052,False,PL0 11,47.2,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,432,PL0 11,PL,PL
3235,11301.73112,2436.617108,0.0,109295.5693,onwind,1.0,0.0,True,PL0 11,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,432,PL0 11,PL,PL
3236,4082.802517,367.1240549,0.0,55064.07142,solar,1.0,0.0,True,PL0 11,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,432,PL0 11,PL,PL
3237,inf,0.0,857.0,0.0,coal,0.464,0.3384,False,PL0 12,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,433,PL0 12,PL,PL
3238,inf,0.0,5472.0,0.0,lignite,0.447,0.3636,False,PL0 12,13.48769575,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,433,PL0 12,PL,PL
3239,15251.03696,3738.934127,0.0,109295.5693,onwind,1.0,0.0,True,PL0 12,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,433,PL0 12,PL,PL
3240,11536.6806,1041.210023,0.0,55064.07142,solar,1.0,0.0,True,PL0 12,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,433,PL0 12,PL,PL
3241,2770.694389,352.8671715,0.0,109295.5693,onwind,1.0,0.0,True,PL0 13,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,434,PL0 13,PL,PL
3242,2756.220473,251.2027625,0.0,55064.07142,solar,1.0,0.0,True,PL0 13,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,434,PL0 13,PL,PL
3243,4042.785771,836.2098503,0.0,109295.5693,onwind,1.0,0.0,True,PL0 14,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,435,PL0 14,PL,PL
3244,2679.308279,250.2690957,0.0,55064.07142,solar,1.0,0.0,True,PL0 14,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,435,PL0 14,PL,PL
3245,inf,0.0,366.4,0.0,coal,0.464,0.3384,False,PL0 15,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,436,PL0 15,PL,PL
3246,5576.625415,1165.290741,0.0,109295.5693,onwind,1.0,0.0,True,PL0 15,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,436,PL0 15,PL,PL
3247,inf,6.625521786,6.625521786,270940.7153,ror,0.9,0.0,False,PL0 15,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,436,PL0 15,PL,PL
3248,6457.9799,601.8953641,0.0,55064.07142,solar,1.0,0.0,True,PL0 15,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,436,PL0 15,PL,PL
3249,13622.98706,3498.958118,0.0,109295.5693,onwind,1.0,0.0,True,PL0 16,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,437,PL0 16,PL,PL
3250,6852.254195,623.5498749,0.0,55064.07142,solar,1.0,0.0,True,PL0 16,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,437,PL0 16,PL,PL
3251,3420.592586,707.0072582,0.0,109295.5693,onwind,1.0,0.0,True,PL0 17,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,438,PL0 17,PL,PL
3252,3992.409979,359.590824,0.0,55064.07142,solar,1.0,0.0,True,PL0 17,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,438,PL0 17,PL,PL
3253,13974.59137,3242.135732,0.0,109295.5693,onwind,1.0,0.0,True,PL0 18,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,439,PL0 18,PL,PL
3254,10691.57308,971.7428072,0.0,55064.07142,solar,1.0,0.0,True,PL0 18,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,439,PL0 18,PL,PL
3255,inf,0.0,107.0,0.0,coal,0.464,0.3384,False,PL0 19,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,440,PL0 19,PL,PL
3256,8487.412141,1519.379949,0.0,109295.5693,onwind,1.0,0.0,True,PL0 19,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,440,PL0 19,PL,PL
3257,inf,5.408589213,5.408589213,270940.7153,ror,0.9,0.0,False,PL0 19,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,440,PL0 19,PL,PL
3258,5648.397884,537.9070434,0.0,55064.07142,solar,1.0,0.0,True,PL0 19,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,440,PL0 19,PL,PL
3259,inf,0.0,776.0,0.0,coal,0.464,0.3384,False,PL0 2,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,441,PL0 2,PL,PL
3260,9047.853202,1112.958079,0.0,109295.5693,onwind,1.0,0.0,True,PL0 2,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,441,PL0 2,PL,PL
3261,8100.673566,753.514931,0.0,55064.07142,solar,1.0,0.0,True,PL0 2,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,441,PL0 2,PL,PL
3262,inf,0.0,1679.6,0.0,coal,0.464,0.3384,False,PL0 20,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,442,PL0 20,PL,PL
3263,757.6321048,301.5128232,0.0,201859.3896,offwind-ac,1.0,0.0,True,PL0 20,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,442,PL0 20,PL,PL
3264,2311.774065,1115.302673,0.0,219444.8786,offwind-dc,1.0,0.0,True,PL0 20,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,442,PL0 20,PL,PL
3265,9892.342545,2741.492174,0.0,109295.5693,onwind,1.0,0.0,True,PL0 20,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,442,PL0 20,PL,PL
3266,6522.249425,608.7582838,0.0,55064.07142,solar,1.0,0.0,True,PL0 20,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,442,PL0 20,PL,PL
3267,inf,0.0,902.0,0.0,coal,0.464,0.3384,False,PL0 21,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,443,PL0 21,PL,PL
3268,21919.77658,5262.31615,0.0,109295.5693,onwind,1.0,0.0,True,PL0 21,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,443,PL0 21,PL,PL
3269,12512.04541,1136.504651,0.0,55064.07142,solar,1.0,0.0,True,PL0 21,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,443,PL0 21,PL,PL
3270,inf,0.0,51.0,0.0,OCGT,0.39,0.2052,False,PL0 22,58.38461538,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,444,PL0 22,PL,PL
3271,inf,0.0,600.0,0.0,lignite,0.447,0.3636,False,PL0 22,13.48769575,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,444,PL0 22,PL,PL
3272,9283.73262,2126.364706,0.0,109295.5693,onwind,1.0,0.0,True,PL0 22,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,444,PL0 22,PL,PL
3273,8210.191691,748.9406181,0.0,55064.07142,solar,1.0,0.0,True,PL0 22,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,444,PL0 22,PL,PL
3274,inf,0.0,615.0,0.0,coal,0.464,0.3384,False,PL0 23,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,445,PL0 23,PL,PL
3275,14326.95277,3503.552951,0.0,109295.5693,onwind,1.0,0.0,True,PL0 23,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,445,PL0 23,PL,PL
3276,7790.225814,712.0418245,0.0,55064.07142,solar,1.0,0.0,True,PL0 23,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,445,PL0 23,PL,PL
3277,inf,0.0,289.0,0.0,coal,0.464,0.3384,False,PL0 24,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,446,PL0 24,PL,PL
3278,inf,0.0,1846.0,0.0,lignite,0.447,0.3636,False,PL0 24,13.48769575,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,446,PL0 24,PL,PL
3279,11473.97149,2762.789459,0.0,109295.5693,onwind,1.0,0.0,True,PL0 24,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,446,PL0 24,PL,PL
3280,9609.908018,869.6474894,0.0,55064.07142,solar,1.0,0.0,True,PL0 24,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,446,PL0 24,PL,PL
3281,inf,0.0,156.6,0.0,coal,0.464,0.3384,False,PL0 25,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,447,PL0 25,PL,PL
3282,13590.57208,3242.462014,0.0,109295.5693,onwind,1.0,0.0,True,PL0 25,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,447,PL0 25,PL,PL
3283,9261.419199,841.3304958,0.0,55064.07142,solar,1.0,0.0,True,PL0 25,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,447,PL0 25,PL,PL
3284,inf,0.0,10.0,0.0,biomass,0.468,0.0,False,PL0 26,14.95726496,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,448,PL0 26,PL,PL
3285,8052.339877,1879.392353,0.0,109295.5693,onwind,1.0,0.0,True,PL0 26,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,448,PL0 26,PL,PL
3286,6021.683045,561.924882,0.0,55064.07142,solar,1.0,0.0,True,PL0 26,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,448,PL0 26,PL,PL
3287,6363.928958,1554.159612,0.0,109295.5693,onwind,1.0,0.0,True,PL0 27,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,449,PL0 27,PL,PL
3288,4768.712966,440.8922698,0.0,55064.07142,solar,1.0,0.0,True,PL0 27,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,449,PL0 27,PL,PL
3289,4071.265881,838.040083,0.0,109295.5693,onwind,1.0,0.0,True,PL0 28,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,450,PL0 28,PL,PL
3290,4526.35565,416.7116899,0.0,55064.07142,solar,1.0,0.0,True,PL0 28,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,450,PL0 28,PL,PL
3291,inf,0.0,345.0,0.0,oil,0.393,0.36,False,PL0 29,130.2264631,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,451,PL0 29,PL,PL
3292,14045.03505,3444.705583,0.0,109295.5693,onwind,1.0,0.0,True,PL0 29,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,451,PL0 29,PL,PL
3293,8314.777911,751.7729398,0.0,55064.07142,solar,1.0,0.0,True,PL0 29,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,451,PL0 29,PL,PL
3294,4376.500229,999.6763133,0.0,109295.5693,onwind,1.0,0.0,True,PL0 3,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,452,PL0 3,PL,PL
3295,3840.017136,349.7655926,0.0,55064.07142,solar,1.0,0.0,True,PL0 3,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,452,PL0 3,PL,PL
3296,inf,0.0,101.0,0.0,OCGT,0.39,0.2052,False,PL0 30,58.38461538,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,453,PL0 30,PL,PL
3297,inf,0.0,225.0,0.0,biomass,0.468,0.0,False,PL0 30,14.95726496,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,453,PL0 30,PL,PL
3298,inf,0.0,1690.0,0.0,coal,0.464,0.3384,False,PL0 30,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,453,PL0 30,PL,PL
3299,11840.76974,2609.642164,0.0,109295.5693,onwind,1.0,0.0,True,PL0 30,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,453,PL0 30,PL,PL
3300,9935.837262,942.9656605,0.0,55064.07142,solar,1.0,0.0,True,PL0 30,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,453,PL0 30,PL,PL
3301,inf,0.0,364.5,0.0,coal,0.464,0.3384,False,PL0 31,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,454,PL0 31,PL,PL
3302,1795.698043,579.6782994,0.0,198666.5955,offwind-ac,1.0,0.0,True,PL0 31,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,454,PL0 31,PL,PL
3303,8379.515062,2445.013093,0.0,109295.5693,onwind,1.0,0.0,True,PL0 31,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,454,PL0 31,PL,PL
3304,6376.947908,593.2496594,0.0,55064.07142,solar,1.0,0.0,True,PL0 31,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,454,PL0 31,PL,PL
3305,inf,0.0,1532.0,0.0,coal,0.464,0.3384,False,PL0 32,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,455,PL0 32,PL,PL
3306,8397.453403,1785.544644,0.0,109295.5693,onwind,1.0,0.0,True,PL0 32,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,455,PL0 32,PL,PL
3307,6667.59525,625.7946196,0.0,55064.07142,solar,1.0,0.0,True,PL0 32,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,455,PL0 32,PL,PL
3308,19507.89317,4725.497973,0.0,109295.5693,onwind,1.0,0.0,True,PL0 33,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,456,PL0 33,PL,PL
3309,13610.44883,1286.215363,0.0,55064.07142,solar,1.0,0.0,True,PL0 33,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,456,PL0 33,PL,PL
3310,inf,0.0,112.0,0.0,coal,0.464,0.3384,False,PL0 34,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,457,PL0 34,PL,PL
3311,14108.6591,3572.502954,0.0,109295.5693,onwind,1.0,0.0,True,PL0 34,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,457,PL0 34,PL,PL
3312,inf,2.366257781,2.366257781,270940.7153,ror,0.9,0.0,False,PL0 34,0.0,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,457,PL0 34,PL,PL
3313,8926.990407,813.3659226,0.0,55064.07142,solar,1.0,0.0,True,PL0 34,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,457,PL0 34,PL,PL
3314,inf,0.0,2842.0,0.0,coal,0.464,0.3384,False,PL0 35,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,458,PL0 35,PL,PL
3315,6635.711282,1597.356184,0.0,109295.5693,onwind,1.0,0.0,True,PL0 35,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,458,PL0 35,PL,PL
3316,5803.807903,531.2534827,0.0,55064.07142,solar,1.0,0.0,True,PL0 35,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,458,PL0 35,PL,PL
3317,inf,0.0,8.0,0.0,coal,0.464,0.3384,False,PL0 36,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,459,PL0 36,PL,PL
3318,7027.447149,1644.379521,0.0,109295.5693,onwind,1.0,0.0,True,PL0 36,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,459,PL0 36,PL,PL
3319,5901.729558,537.8318697,0.0,55064.07142,solar,1.0,0.0,True,PL0 36,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,459,PL0 36,PL,PL
3320,inf,0.0,36.0,0.0,coal,0.464,0.3384,False,PL0 37,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,460,PL0 37,PL,PL
3321,4090.560707,900.1097501,0.0,109295.5693,onwind,1.0,0.0,True,PL0 37,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,460,PL0 37,PL,PL
3322,3630.9457,331.0896159,0.0,55064.07142,solar,1.0,0.0,True,PL0 37,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,460,PL0 37,PL,PL
3323,inf,0.0,155.0,0.0,coal,0.464,0.3384,False,PL0 38,24.10344828,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,461,PL0 38,PL,PL
3324,inf,0.0,1488.0,0.0,lignite,0.447,0.3636,False,PL0 38,13.48769575,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,461,PL0 38,PL,PL
3325,1799.731151,364.6991384,0.0,109295.5693,onwind,1.0,0.0,True,PL0 38,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,461,PL0 38,PL,PL
3326,2748.159594,245.8545531,0.0,55064.07142,solar,1.0,0.0,True,PL0 38,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,461,PL0 38,PL,PL
3327,11799.7339,2788.523606,0.0,109295.5693,onwind,1.0,0.0,True,PL0 39,0.015,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,462,PL0 39,PL,PL
3328,5327.57441,485.3597584,0.0,55064.07142,solar,1.0,0.0,True,PL0 39,0.01,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,inf,False,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,462,PL0 39,PL,PL
