index;name;country_y;LON;LAT;geometry_y;bidding_zone_y;NUTS_NAME;NUTS_ID;BZ2;p_nom;carrier;marginal_cost;efficiency
177;DE0 70;DE;1223259;48648788;POINT (1223259 48648788);DE;Bayern;DE2;DEII2;1410;nuclear;1.690.207.715;0.337
177;DE0 70;DE;1223259;48648788;POINT (1223259 48648788);DE;Bayern;DE2;DEII2;0;onwind;0.015;1
177;DE0 70;DE;1223259;48648788;POINT (1223259 48648788);DE;Bayern;DE2;DEII2;645.878;ror;0;0.9
177;DE0 70;DE;1223259;48648788;POINT (1223259 48648788);DE;Bayern;DE2;DEII2;0;solar;0.01;1
178;DE0 71;DE;100634765;482411215;POINT (100634765 482411215);DE;Baden-Württemberg;DE1;DEII2;0;onwind;0.015;1
178;DE0 71;DE;100634765;482411215;POINT (100634765 482411215);DE;Baden-Württemberg;DE1;DEII2;78.31;ror;0;0.9
178;DE0 71;DE;100634765;482411215;POINT (100634765 482411215);DE;Baden-Württemberg;DE1;DEII2;0;solar;0.01;1
179;DE0 72;DE;13914185;51894292;POINT (13914185 51894292);DE;Brandenburg;DE4;DEII1;0;onwind;0.015;1
179;DE0 72;DE;13914185;51894292;POINT (13914185 51894292);DE;Brandenburg;DE4;DEII1;0.215;ror;0;0.9
179;DE0 72;DE;13914185;51894292;POINT (13914185 51894292);DE;Brandenburg;DE4;DEII1;0;solar;0.01;1
180;DE0 73;DE;8014526333;5233244933;POINT (8014526333 5233244933);DE;Niedersachsen;DE9;DEII1;18.1;OCGT;5.838.461.538;0.39
180;DE0 73;DE;8014526333;5233244933;POINT (8014526333 5233244933);DE;Niedersachsen;DE9;DEII1;794;coal;2.410.344.828;0.464
180;DE0 73;DE;8014526333;5233244933;POINT (8014526333 5233244933);DE;Niedersachsen;DE9;DEII1;0;onwind;0.015;1
180;DE0 73;DE;8014526333;5233244933;POINT (8014526333 5233244933);DE;Niedersachsen;DE9;DEII1;0;solar;0.01;1
181;DE0 74;DE;11807556;51415482;POINT (11807556 51415482);DE;Sachsen-Anhalt;DEE;DEII1;299.1;CCGT;47.2;0.5
181;DE0 74;DE;11807556;51415482;POINT (11807556 51415482);DE;Sachsen-Anhalt;DEE;DEII1;945;lignite;1.348.769.575;0.447
181;DE0 74;DE;11807556;51415482;POINT (11807556 51415482);DE;Sachsen-Anhalt;DEE;DEII1;120;oil;1.302.264.631;0.393
181;DE0 74;DE;11807556;51415482;POINT (11807556 51415482);DE;Sachsen-Anhalt;DEE;DEII1;0;onwind;0.015;1
181;DE0 74;DE;11807556;51415482;POINT (11807556 51415482);DE;Sachsen-Anhalt;DEE;DEII1;8.333;ror;0;0.9
181;DE0 74;DE;11807556;51415482;POINT (11807556 51415482);DE;Sachsen-Anhalt;DEE;DEII1;0;solar;0.01;1
182;DE0 75;DE;12741394;48801436;POINT (12741394 48801436);DE;Bayern;DE2;DEII2;118.5;CCGT;47.2;0.5
182;DE0 75;DE;12741394;48801436;POINT (12741394 48801436);DE;Bayern;DE2;DEII2;0;onwind;0.015;1
182;DE0 75;DE;12741394;48801436;POINT (12741394 48801436);DE;Bayern;DE2;DEII2;482.518;ror;0;0.9
182;DE0 75;DE;12741394;48801436;POINT (12741394 48801436);DE;Bayern;DE2;DEII2;0;solar;0.01;1
183;DE0 76;DE;13447266;51299711;POINT (13447266 51299711);DE;Sachsen;DED;DEII1;53.4;OCGT;5.838.461.538;0.39
183;DE0 76;DE;13447266;51299711;POINT (13447266 51299711);DE;Sachsen;DED;DEII1;0;onwind;0.015;1
183;DE0 76;DE;13447266;51299711;POINT (13447266 51299711);DE;Sachsen;DED;DEII1;0.138;ror;0;0.9
183;DE0 76;DE;13447266;51299711;POINT (13447266 51299711);DE;Sachsen;DED;DEII1;0;solar;0.01;1
184;DE0 77;DE;11979218;47941187;POINT (11979218 47941187);DE;Bayern;DE2;DEII2;23.3;CCGT;47.2;0.5
184;DE0 77;DE;11979218;47941187;POINT (11979218 47941187);DE;Bayern;DE2;DEII2;39.1;OCGT;5.838.461.538;0.39
184;DE0 77;DE;11979218;47941187;POINT (11979218 47941187);DE;Bayern;DE2;DEII2;92.8;oil;1.302.264.631;0.393
184;DE0 77;DE;11979218;47941187;POINT (11979218 47941187);DE;Bayern;DE2;DEII2;0;onwind;0.015;1
184;DE0 77;DE;11979218;47941187;POINT (11979218 47941187);DE;Bayern;DE2;DEII2;2.843.502;ror;0;0.9
184;DE0 77;DE;11979218;47941187;POINT (11979218 47941187);DE;Bayern;DE2;DEII2;0;solar;0.01;1
185;DE0 78;DE;81772615;476783255;POINT (81772615 476783255);DE;Baden-Württemberg;DE1;DEII2;0;onwind;0.015;1
185;DE0 78;DE;81772615;476783255;POINT (81772615 476783255);DE;Baden-Württemberg;DE1;DEII2;101.866;ror;0;0.9
185;DE0 78;DE;81772615;476783255;POINT (81772615 476783255);DE;Baden-Württemberg;DE1;DEII2;0;solar;0.01;1
186;DE0 79;DE;129288485;525792675;POINT (129288485 525792675);DE;Brandenburg;DE4;DEII1;160;CCGT;47.2;0.5
186;DE0 79;DE;129288485;525792675;POINT (129288485 525792675);DE;Brandenburg;DE4;DEII1;0;onwind;0.015;1
186;DE0 79;DE;129288485;525792675;POINT (129288485 525792675);DE;Brandenburg;DE4;DEII1;0.095;ror;0;0.9
186;DE0 79;DE;129288485;525792675;POINT (129288485 525792675);DE;Brandenburg;DE4;DEII1;0;solar;0.01;1
187;DE0 8;DE;9959793;53767766;POINT (9959793 53767766);DE;Schleswig-Holstein;DEF;DEII1;0;offwind-ac;0.015;1
187;DE0 8;DE;9959793;53767766;POINT (9959793 53767766);DE;Schleswig-Holstein;DEF;DEII1;0;onwind;0.015;1
187;DE0 8;DE;9959793;53767766;POINT (9959793 53767766);DE;Schleswig-Holstein;DEF;DEII1;0.11;ror;0;0.9
187;DE0 8;DE;9959793;53767766;POINT (9959793 53767766);DE;Schleswig-Holstein;DEF;DEII1;0;solar;0.01;1
188;DE0 80;DE;8594742;506599085;POINT (8594742 506599085);DE;Hessen;DE7;DEII2;0;onwind;0.015;1
188;DE0 80;DE;8594742;506599085;POINT (8594742 506599085);DE;Hessen;DE7;DEII2;0.554;ror;0;0.9
188;DE0 80;DE;8594742;506599085;POINT (8594742 506599085);DE;Hessen;DE7;DEII2;0;solar;0.01;1
189;DE0 81;DE;1114563;5049159;POINT (1114563 5049159);DE;Thüringen;DEG;DEII1;0;onwind;0.015;1
189;DE0 81;DE;1114563;5049159;POINT (1114563 5049159);DE;Thüringen;DEG;DEII1;0.075;ror;0;0.9
189;DE0 81;DE;1114563;5049159;POINT (1114563 5049159);DE;Thüringen;DEG;DEII1;0;solar;0.01;1
190;DE0 82;DE;12070541;508176225;POINT (12070541 508176225);DE;Thüringen;DEG;DEII1;97.3;OCGT;5.838.461.538;0.39
190;DE0 82;DE;12070541;508176225;POINT (12070541 508176225);DE;Thüringen;DEG;DEII1;90.3;lignite;1.348.769.575;0.447
190;DE0 82;DE;12070541;508176225;POINT (12070541 508176225);DE;Thüringen;DEG;DEII1;0;onwind;0.015;1
190;DE0 82;DE;12070541;508176225;POINT (12070541 508176225);DE;Thüringen;DEG;DEII1;280.204;ror;0;0.9
190;DE0 82;DE;12070541;508176225;POINT (12070541 508176225);DE;Thüringen;DEG;DEII1;0;solar;0.01;1
191;DE0 83;DE;93294525;54767812;POINT (93294525 54767812);DE;Schleswig-Holstein;DEF;DEII1;78;CCGT;47.2;0.5
191;DE0 83;DE;93294525;54767812;POINT (93294525 54767812);DE;Schleswig-Holstein;DEF;DEII1;97;coal;2.410.344.828;0.464
191;DE0 83;DE;93294525;54767812;POINT (93294525 54767812);DE;Schleswig-Holstein;DEF;DEII1;0;offwind-ac;0.015;1
191;DE0 83;DE;93294525;54767812;POINT (93294525 54767812);DE;Schleswig-Holstein;DEF;DEII1;0;onwind;0.015;1
191;DE0 83;DE;93294525;54767812;POINT (93294525 54767812);DE;Schleswig-Holstein;DEF;DEII1;0;solar;0.01;1
192;DE0 84;DE;9486686543;4854771617;POINT (9486686543 4854771617);DE;Baden-Württemberg;DE1;DEII2;0;onwind;0.015;1
192;DE0 84;DE;9486686543;4854771617;POINT (9486686543 4854771617);DE;Baden-Württemberg;DE1;DEII2;3.239;ror;0;0.9
192;DE0 84;DE;9486686543;4854771617;POINT (9486686543 4854771617);DE;Baden-Württemberg;DE1;DEII2;0;solar;0.01;1
193;DE0 85;DE;10252991;53568045;POINT (10252991 53568045);DE;Schleswig-Holstein;DEF;DEII1;127;CCGT;47.2;0.5
193;DE0 85;DE;10252991;53568045;POINT (10252991 53568045);DE;Schleswig-Holstein;DEF;DEII1;20;biomass;1.495.726.496;0.468
193;DE0 85;DE;10252991;53568045;POINT (10252991 53568045);DE;Schleswig-Holstein;DEF;DEII1;194;coal;2.410.344.828;0.464
193;DE0 85;DE;10252991;53568045;POINT (10252991 53568045);DE;Schleswig-Holstein;DEF;DEII1;0;onwind;0.015;1
193;DE0 85;DE;10252991;53568045;POINT (10252991 53568045);DE;Schleswig-Holstein;DEF;DEII1;0;solar;0.01;1
194;DE0 86;DE;9701892198;4764713039;POINT (9701892198 4764713039);DE;Baden-Württemberg;DE1;DEII2;0;onwind;0.015;1
194;DE0 86;DE;9701892198;4764713039;POINT (9701892198 4764713039);DE;Baden-Württemberg;DE1;DEII2;3.144;ror;0;0.9
194;DE0 86;DE;9701892198;4764713039;POINT (9701892198 4764713039);DE;Baden-Württemberg;DE1;DEII2;0;solar;0.01;1
195;DE0 87;DE;9545746;49263324;POINT (9545746 49263324);DE;Baden-Württemberg;DE1;DEII2;0;onwind;0.015;1
195;DE0 87;DE;9545746;49263324;POINT (9545746 49263324);DE;Baden-Württemberg;DE1;DEII2;1.64;ror;0;0.9
195;DE0 87;DE;9545746;49263324;POINT (9545746 49263324);DE;Baden-Württemberg;DE1;DEII2;0;solar;0.01;1
196;DE0 88;DE;9166718;52531261;POINT (9166718 52531261);DE;Niedersachsen;DE9;DEII1;14.5;biomass;1.495.726.496;0.468
196;DE0 88;DE;9166718;52531261;POINT (9166718 52531261);DE;Niedersachsen;DE9;DEII1;1360;nuclear;1.690.207.715;0.337
196;DE0 88;DE;9166718;52531261;POINT (9166718 52531261);DE;Niedersachsen;DE9;DEII1;0;onwind;0.015;1
196;DE0 88;DE;9166718;52531261;POINT (9166718 52531261);DE;Niedersachsen;DE9;DEII1;0.09;ror;0;0.9
196;DE0 88;DE;9166718;52531261;POINT (9166718 52531261);DE;Niedersachsen;DE9;DEII1;0;solar;0.01;1
197;DE0 89;DE;69749455;51088414;POINT (69749455 51088414);DE;Nordrhein-Westfalen;DEA;DEII2;996.4;CCGT;47.2;0.5
197;DE0 89;DE;69749455;51088414;POINT (69749455 51088414);DE;Nordrhein-Westfalen;DEA;DEII2;75.3;lignite;1.348.769.575;0.447
197;DE0 89;DE;69749455;51088414;POINT (69749455 51088414);DE;Nordrhein-Westfalen;DEA;DEII2;0;onwind;0.015;1
197;DE0 89;DE;69749455;51088414;POINT (69749455 51088414);DE;Nordrhein-Westfalen;DEA;DEII2;0.45;ror;0;0.9
197;DE0 89;DE;69749455;51088414;POINT (69749455 51088414);DE;Nordrhein-Westfalen;DEA;DEII2;0;solar;0.01;1
198;DE0 9;DE;8121643;53300518;POINT (8121643 53300518);DE;Niedersachsen;DE9;DEII1;110.58;OCGT;5.838.461.538;0.39
198;DE0 9;DE;8121643;53300518;POINT (8121643 53300518);DE;Niedersachsen;DE9;DEII1;43.92;biomass;1.495.726.496;0.468
198;DE0 9;DE;8121643;53300518;POINT (8121643 53300518);DE;Niedersachsen;DE9;DEII1;0;offwind-ac;0.015;1
198;DE0 9;DE;8121643;53300518;POINT (8121643 53300518);DE;Niedersachsen;DE9;DEII1;0;offwind-dc;0.015;1
198;DE0 9;DE;8121643;53300518;POINT (8121643 53300518);DE;Niedersachsen;DE9;DEII1;0;onwind;0.015;1
198;DE0 9;DE;8121643;53300518;POINT (8121643 53300518);DE;Niedersachsen;DE9;DEII1;0;solar;0.01;1
199;DE0 90;DE;8860474;48244797;POINT (8860474 48244797);DE;Baden-Württemberg;DE1;DEII2;0;onwind;0.015;1
199;DE0 90;DE;8860474;48244797;POINT (8860474 48244797);DE;Baden-Württemberg;DE1;DEII2;0.04;ror;0;0.9
199;DE0 90;DE;8860474;48244797;POINT (8860474 48244797);DE;Baden-Württemberg;DE1;DEII2;0;solar;0.01;1
200;DE0 91;DE;10784454;49957405;POINT (10784454 49957405);DE;Bayern;DE2;DEII2;57;OCGT;5.838.461.538;0.39
200;DE0 91;DE;10784454;49957405;POINT (10784454 49957405);DE;Bayern;DE2;DEII2;0;onwind;0.015;1
200;DE0 91;DE;10784454;49957405;POINT (10784454 49957405);DE;Bayern;DE2;DEII2;0.066;ror;0;0.9
200;DE0 91;DE;10784454;49957405;POINT (10784454 49957405);DE;Bayern;DE2;DEII2;0;solar;0.01;1
201;DE0 92;DE;7003784;50095036;POINT (7003784 50095036);DE;Rheinland-Pfalz;DEB;DEII2;0;onwind;0.015;1
201;DE0 92;DE;7003784;50095036;POINT (7003784 50095036);DE;Rheinland-Pfalz;DEB;DEII2;84.8;ror;0;0.9
201;DE0 92;DE;7003784;50095036;POINT (7003784 50095036);DE;Rheinland-Pfalz;DEB;DEII2;0;solar;0.01;1
202;DE0 93;DE;9043682686;4912713867;POINT (9043682686 4912713867);DE;Baden-Württemberg;DE1;DEII2;1272;coal;2.410.344.828;0.464
202;DE0 93;DE;9043682686;4912713867;POINT (9043682686 4912713867);DE;Baden-Württemberg;DE1;DEII2;1310;nuclear;1.690.207.715;0.337
202;DE0 93;DE;9043682686;4912713867;POINT (9043682686 4912713867);DE;Baden-Württemberg;DE1;DEII2;136;oil;1.302.264.631;0.393
202;DE0 93;DE;9043682686;4912713867;POINT (9043682686 4912713867);DE;Baden-Württemberg;DE1;DEII2;0;onwind;0.015;1
202;DE0 93;DE;9043682686;4912713867;POINT (9043682686 4912713867);DE;Baden-Württemberg;DE1;DEII2;3.887;ror;0;0.9
202;DE0 93;DE;9043682686;4912713867;POINT (9043682686 4912713867);DE;Baden-Württemberg;DE1;DEII2;0;solar;0.01;1
203;DE0 94;DE;12382965;51268789;POINT (12382965 51268789);DE;Sachsen;DED;DEII1;167;CCGT;47.2;0.5
203;DE0 94;DE;12382965;51268789;POINT (12382965 51268789);DE;Sachsen;DED;DEII1;1781;lignite;1.348.769.575;0.447
203;DE0 94;DE;12382965;51268789;POINT (12382965 51268789);DE;Sachsen;DED;DEII1;0;onwind;0.015;1
203;DE0 94;DE;12382965;51268789;POINT (12382965 51268789);DE;Sachsen;DED;DEII1;0.4;ror;0;0.9
203;DE0 94;DE;12382965;51268789;POINT (12382965 51268789);DE;Sachsen;DED;DEII1;0;solar;0.01;1
204;DE0 95;DE;8293304333;5191367067;POINT (8293304333 5191367067);DE;Nordrhein-Westfalen;DEA;DEII2;25;OCGT;5.838.461.538;0.39
204;DE0 95;DE;8293304333;5191367067;POINT (8293304333 5191367067);DE;Nordrhein-Westfalen;DEA;DEII2;12.1;biomass;1.495.726.496;0.468
204;DE0 95;DE;8293304333;5191367067;POINT (8293304333 5191367067);DE;Nordrhein-Westfalen;DEA;DEII2;0;onwind;0.015;1
204;DE0 95;DE;8293304333;5191367067;POINT (8293304333 5191367067);DE;Nordrhein-Westfalen;DEA;DEII2;0;solar;0.01;1
205;DE0 96;DE;77899935;49870245;POINT (77899935 49870245);DE;Rheinland-Pfalz;DEB;DEII2;0;onwind;0.015;1
205;DE0 96;DE;77899935;49870245;POINT (77899935 49870245);DE;Rheinland-Pfalz;DEB;DEII2;0.32;ror;0;0.9
205;DE0 96;DE;77899935;49870245;POINT (77899935 49870245);DE;Rheinland-Pfalz;DEB;DEII2;0;solar;0.01;1
206;DE0 97;DE;11306305;49454735;POINT (11306305 49454735);DE;Bayern;DE2;DEII2;15.6;biomass;1.495.726.496;0.468
206;DE0 97;DE;11306305;49454735;POINT (11306305 49454735);DE;Bayern;DE2;DEII2;0;onwind;0.015;1
206;DE0 97;DE;11306305;49454735;POINT (11306305 49454735);DE;Bayern;DE2;DEII2;10.505;ror;0;0.9
206;DE0 97;DE;11306305;49454735;POINT (11306305 49454735);DE;Bayern;DE2;DEII2;0;solar;0.01;1
207;DE0 98;DE;1178009;50271788;POINT (1178009 50271788);DE;Bayern;DE2;DEII2;0;onwind;0.015;1
207;DE0 98;DE;1178009;50271788;POINT (1178009 50271788);DE;Bayern;DE2;DEII2;373.718;ror;0;0.9
207;DE0 98;DE;1178009;50271788;POINT (1178009 50271788);DE;Bayern;DE2;DEII2;0;solar;0.01;1
208;DE0 99;DE;9882202;53443899;POINT (9882202 53443899);DE;Hamburg;DE6;DEII1;1600;coal;2.410.344.828;0.464
208;DE0 99;DE;9882202;53443899;POINT (9882202 53443899);DE;Hamburg;DE6;DEII1;0;onwind;0.015;1
208;DE0 99;DE;9882202;53443899;POINT (9882202 53443899);DE;Hamburg;DE6;DEII1;0;solar;0.01;1
209;DK0 0;DK;9637756;56469318;POINT (9637756 56469318);DK1;Danmark;DK0;DK;108.2;OCGT;5.838.461.538;0.39
209;DK0 0;DK;9637756;56469318;POINT (9637756 56469318);DK1;Danmark;DK0;DK;0;offwind-ac;0.015;1
209;DK0 0;DK;9637756;56469318;POINT (9637756 56469318);DK1;Danmark;DK0;DK;0;offwind-dc;0.015;1
209;DK0 0;DK;9637756;56469318;POINT (9637756 56469318);DK1;Danmark;DK0;DK;0;onwind;0.015;1
209;DK0 0;DK;9637756;56469318;POINT (9637756 56469318);DK1;Danmark;DK0;DK;0;solar;0.01;1
210;DK0 1;DK;9465397851;5550592355;POINT (9465397851 5550592355);DK1;Danmark;DK0;DK;430;OCGT;5.838.461.538;0.39
210;DK0 1;DK;9465397851;5550592355;POINT (9465397851 5550592355);DK1;Danmark;DK0;DK;90;biomass;1.495.726.496;0.468
210;DK0 1;DK;9465397851;5550592355;POINT (9465397851 5550592355);DK1;Danmark;DK0;DK;626;coal;2.410.344.828;0.464
210;DK0 1;DK;9465397851;5550592355;POINT (9465397851 5550592355);DK1;Danmark;DK0;DK;0;offwind-ac;0.015;1
210;DK0 1;DK;9465397851;5550592355;POINT (9465397851 5550592355);DK1;Danmark;DK0;DK;0;onwind;0.015;1
210;DK0 1;DK;9465397851;5550592355;POINT (9465397851 5550592355);DK1;Danmark;DK0;DK;0;solar;0.01;1
211;DK0 2;DK;103072355;553954865;POINT (103072355 553954865);DK1;Danmark;DK0;DK;35;biomass;1.495.726.496;0.468
211;DK0 2;DK;103072355;553954865;POINT (103072355 553954865);DK1;Danmark;DK0;DK;410;coal;2.410.344.828;0.464
211;DK0 2;DK;103072355;553954865;POINT (103072355 553954865);DK1;Danmark;DK0;DK;0;offwind-ac;0.015;1
211;DK0 2;DK;103072355;553954865;POINT (103072355 553954865);DK1;Danmark;DK0;DK;0;offwind-dc;0.015;1
211;DK0 2;DK;103072355;553954865;POINT (103072355 553954865);DK1;Danmark;DK0;DK;0;onwind;0.015;1
211;DK0 2;DK;103072355;553954865;POINT (103072355 553954865);DK1;Danmark;DK0;DK;0;solar;0.01;1
212;DK0 3;DK;9072418333;5535572167;POINT (9072418333 5535572167);DK1;Danmark;DK0;DK;400;coal;2.410.344.828;0.464
212;DK0 3;DK;9072418333;5535572167;POINT (9072418333 5535572167);DK1;Danmark;DK0;DK;0;offwind-ac;0.015;1
212;DK0 3;DK;9072418333;5535572167;POINT (9072418333 5535572167);DK1;Danmark;DK0;DK;0;offwind-dc;0.015;1
212;DK0 3;DK;9072418333;5535572167;POINT (9072418333 5535572167);DK1;Danmark;DK0;DK;0;onwind;0.015;1
212;DK0 3;DK;9072418333;5535572167;POINT (9072418333 5535572167);DK1;Danmark;DK0;DK;0;solar;0.01;1
213;DK0 4;DK;1003736582;5705837184;POINT (1003736582 5705837184);DK1;Danmark;DK0;DK;435;coal;2.410.344.828;0.464
213;DK0 4;DK;1003736582;5705837184;POINT (1003736582 5705837184);DK1;Danmark;DK0;DK;0;offwind-ac;0.015;1
213;DK0 4;DK;1003736582;5705837184;POINT (1003736582 5705837184);DK1;Danmark;DK0;DK;0;offwind-dc;0.015;1
213;DK0 4;DK;1003736582;5705837184;POINT (1003736582 5705837184);DK1;Danmark;DK0;DK;0;onwind;0.015;1
213;DK0 4;DK;1003736582;5705837184;POINT (1003736582 5705837184);DK1;Danmark;DK0;DK;0;solar;0.01;1
214;DK0 5;DK;101177215;561311205;POINT (101177215 561311205);DK1;Danmark;DK0;DK;4.429.435.658;coal;2.410.344.828;0.464
214;DK0 5;DK;101177215;561311205;POINT (101177215 561311205);DK1;Danmark;DK0;DK;0;offwind-ac;0.015;1
214;DK0 5;DK;101177215;561311205;POINT (101177215 561311205);DK1;Danmark;DK0;DK;0;offwind-dc;0.015;1
214;DK0 5;DK;101177215;561311205;POINT (101177215 561311205);DK1;Danmark;DK0;DK;0;onwind;0.015;1
214;DK0 5;DK;101177215;561311205;POINT (101177215 561311205);DK1;Danmark;DK0;DK;0;solar;0.01;1
215;DK3 0;DK;12263832;5575715725;POINT (12263832 5575715725);DK2;Danmark;DK0;DK;100;CCGT;47.2;0.5
215;DK3 0;DK;12263832;5575715725;POINT (12263832 5575715725);DK2;Danmark;DK0;DK;8.892.414.125;OCGT;5.838.461.538;0.39
215;DK3 0;DK;12263832;5575715725;POINT (12263832 5575715725);DK2;Danmark;DK0;DK;70;biomass;1.495.726.496;0.468
215;DK3 0;DK;12263832;5575715725;POINT (12263832 5575715725);DK2;Danmark;DK0;DK;265;coal;2.410.344.828;0.464
215;DK3 0;DK;12263832;5575715725;POINT (12263832 5575715725);DK2;Danmark;DK0;DK;0;offwind-ac;0.015;1
215;DK3 0;DK;12263832;5575715725;POINT (12263832 5575715725);DK2;Danmark;DK0;DK;0;offwind-dc;0.015;1
215;DK3 0;DK;12263832;5575715725;POINT (12263832 5575715725);DK2;Danmark;DK0;DK;665;oil;1.302.264.631;0.393
215;DK3 0;DK;12263832;5575715725;POINT (12263832 5575715725);DK2;Danmark;DK0;DK;0;onwind;0.015;1
215;DK3 0;DK;12263832;5575715725;POINT (12263832 5575715725);DK2;Danmark;DK0;DK;0;solar;0.01;1
216;DK3 1;DK;11318665;55550388;POINT (11318665 55550388);DK2;Danmark;DK0;DK;1051;coal;2.410.344.828;0.464
216;DK3 1;DK;11318665;55550388;POINT (11318665 55550388);DK2;Danmark;DK0;DK;0;offwind-ac;0.015;1
216;DK3 1;DK;11318665;55550388;POINT (11318665 55550388);DK2;Danmark;DK0;DK;0;offwind-dc;0.015;1
216;DK3 1;DK;11318665;55550388;POINT (11318665 55550388);DK2;Danmark;DK0;DK;0;onwind;0.015;1
216;DK3 1;DK;11318665;55550388;POINT (11318665 55550388);DK2;Danmark;DK0;DK;0;solar;0.01;1
217;DK3 2;DK;1296821871;5502702517;POINT (1296821871 5502702517);DK2;Danmark;DK0;DK;0;offwind-ac;0.015;1
217;DK3 2;DK;1296821871;5502702517;POINT (1296821871 5502702517);DK2;Danmark;DK0;DK;0;offwind-dc;0.015;1
218;DK3 3;DK;11961365;55446153;POINT (11961365 55446153);DK2;Danmark;DK0;DK;0;offwind-ac;0.015;1
219;FI3 0;FI;25207672;6395063;POINT (25207672 6395063);FI;Manner-Suomi;FI1;FI;181.7;biomass;1.495.726.496;0.468
219;FI3 0;FI;25207672;6395063;POINT (25207672 6395063);FI;Manner-Suomi;FI1;FI;0;onwind;0.015;1
219;FI3 0;FI;25207672;6395063;POINT (25207672 6395063);FI;Manner-Suomi;FI1;FI;0;solar;0.01;1
220;FI3 1;FI;2495853425;6037304225;POINT (2495853425 6037304225);FI;Manner-Suomi;FI1;FI;648;CCGT;47.2;0.5
220;FI3 1;FI;2495853425;6037304225;POINT (2495853425 6037304225);FI;Manner-Suomi;FI1;FI;3.7;OCGT;5.838.461.538;0.39
220;FI3 1;FI;2495853425;6037304225;POINT (2495853425 6037304225);FI;Manner-Suomi;FI1;FI;21.74;biomass;1.495.726.496;0.468
220;FI3 1;FI;2495853425;6037304225;POINT (2495853425 6037304225);FI;Manner-Suomi;FI1;FI;904.7;coal;2.410.344.828;0.464
220;FI3 1;FI;2495853425;6037304225;POINT (2495853425 6037304225);FI;Manner-Suomi;FI1;FI;0;offwind-ac;0.015;1
220;FI3 1;FI;2495853425;6037304225;POINT (2495853425 6037304225);FI;Manner-Suomi;FI1;FI;0;offwind-dc;0.015;1
220;FI3 1;FI;2495853425;6037304225;POINT (2495853425 6037304225);FI;Manner-Suomi;FI1;FI;118;oil;1.302.264.631;0.393
220;FI3 1;FI;2495853425;6037304225;POINT (2495853425 6037304225);FI;Manner-Suomi;FI1;FI;0;onwind;0.015;1
220;FI3 1;FI;2495853425;6037304225;POINT (2495853425 6037304225);FI;Manner-Suomi;FI1;FI;18;ror;0;0.9
220;FI3 1;FI;2495853425;6037304225;POINT (2495853425 6037304225);FI;Manner-Suomi;FI1;FI;0;solar;0.01;1
221;FI3 10;FI;27766571;62262171;POINT (27766571 62262171);FI;Manner-Suomi;FI1;FI;79.3;biomass;1.495.726.496;0.468
221;FI3 10;FI;27766571;62262171;POINT (27766571 62262171);FI;Manner-Suomi;FI1;FI;180;oil;1.302.264.631;0.393
221;FI3 10;FI;27766571;62262171;POINT (27766571 62262171);FI;Manner-Suomi;FI1;FI;0;onwind;0.015;1
221;FI3 10;FI;27766571;62262171;POINT (27766571 62262171);FI;Manner-Suomi;FI1;FI;34;ror;0;0.9
221;FI3 10;FI;27766571;62262171;POINT (27766571 62262171);FI;Manner-Suomi;FI1;FI;0;solar;0.01;1
222;FI3 11;FI;23047943;63797649;POINT (23047943 63797649);FI;Manner-Suomi;FI1;FI;578.5;biomass;1.495.726.496;0.468
222;FI3 11;FI;23047943;63797649;POINT (23047943 63797649);FI;Manner-Suomi;FI1;FI;0;offwind-ac;0.015;1
222;FI3 11;FI;23047943;63797649;POINT (23047943 63797649);FI;Manner-Suomi;FI1;FI;0;offwind-dc;0.015;1
222;FI3 11;FI;23047943;63797649;POINT (23047943 63797649);FI;Manner-Suomi;FI1;FI;0;onwind;0.015;1
222;FI3 11;FI;23047943;63797649;POINT (23047943 63797649);FI;Manner-Suomi;FI1;FI;0;solar;0.01;1
223;FI3 12;FI;255658725;663495465;POINT (255658725 663495465);FI;Manner-Suomi;FI1;FI;30;biomass;1.495.726.496;0.468
223;FI3 12;FI;255658725;663495465;POINT (255658725 663495465);FI;Manner-Suomi;FI1;FI;0;onwind;0.015;1
223;FI3 12;FI;255658725;663495465;POINT (255658725 663495465);FI;Manner-Suomi;FI1;FI;33;ror;0;0.9
224;FI3 13;FI;26030731;62340686;POINT (26030731 62340686);FI;Manner-Suomi;FI1;FI;270;biomass;1.495.726.496;0.468
224;FI3 13;FI;26030731;62340686;POINT (26030731 62340686);FI;Manner-Suomi;FI1;FI;0;onwind;0.015;1
224;FI3 13;FI;26030731;62340686;POINT (26030731 62340686);FI;Manner-Suomi;FI1;FI;0;solar;0.01;1
225;FI3 14;FI;24285278;62977069;POINT (24285278 62977069);FI;Manner-Suomi;FI1;FI;0;onwind;0.015;1
225;FI3 14;FI;24285278;62977069;POINT (24285278 62977069);FI;Manner-Suomi;FI1;FI;0;solar;0.01;1
226;FI3 15;FI;259101562;650097488;POINT (259101562 650097488);FI;Manner-Suomi;FI1;FI;296;biomass;1.495.726.496;0.468
226;FI3 15;FI;259101562;650097488;POINT (259101562 650097488);FI;Manner-Suomi;FI1;FI;0;offwind-ac;0.015;1
226;FI3 15;FI;259101562;650097488;POINT (259101562 650097488);FI;Manner-Suomi;FI1;FI;0;onwind;0.015;1
226;FI3 15;FI;259101562;650097488;POINT (259101562 650097488);FI;Manner-Suomi;FI1;FI;384;ror;0;0.9
